movieId,title,genres,image
1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,/xY5TzGXJOB3L9rhZ1MbbPyVlW5J.jpg
1377,Batman Returns (1992),Action|Crime,/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg
1378,Young Guns (1988),Action|Comedy|Western,/bIdApUSKl71XDyeuoNzRnivOQIJ.jpg
1379,Young Guns II (1990),Action|Western,/b3AWZzVxYYz10N2J8OYWpx9GUc2.jpg
1380,Grease (1978),Comedy|Musical|Romance,/czVhhAaSBFpakur7U8pOIDV9NUG.jpg
1381,Grease 2 (1982),Comedy|Musical|Romance,/lTjDMtgfXb2bUrg80h2lJbvJMwW.jpg
1382,Marked for Death (1990),Action|Drama,/xYaetJsSm5FC1zxhdW8UR1NVXzc.jpg
1385,Under Siege (1992),Action|Drama|Thriller,/myHxm9p8fhEsXyaLO6DawYJKolg.jpg
1387,Jaws (1975),Action|Horror,/s2xcqSFfT6F7ZXHxowjxfG0yisT.jpg
1388,Jaws 2 (1978),Horror|Thriller,/cN3ijEwsn4kBaRuHfcJpAQJbeWe.jpg
1389,Jaws 3-D (1983),Action|Horror,/kqDXj53F9paqVGJLGfHtz7giJ3s.jpg
1390,My Fellow Americans (1996),Comedy,/8E8puSJTPSB4YKTFiZzmxBkKPrS.jpg
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi,/hll4O5vSAfnZDb6JbnP06GPtz7b.jpg
1392,Citizen Ruth (1996),Comedy|Drama,/dhndC1uDPzi4m0vJpmYgvfP1kln.jpg
1393,Jerry Maguire (1996),Drama|Romance,/2FJFChUeEgYpCvsLfAMXjcFtFOy.jpg
1394,Raising Arizona (1987),Comedy,/m5Zp4K4hKdPhsBl3E0p8I7QomlT.jpg
1395,Tin Men (1987),Comedy|Drama,/pXjGg1mcncMPT3tkUEvNTyLxf23.jpg
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,/l2pIGwCvpZEpBuMb55YBl6A04Jv.jpg
1397,Bastard Out of Carolina (1996),Drama,/jYFwFOkHwWxaStR21UIgdb96Gzh.jpg
1398,In Love and War (1996),Romance|War,/dpGzMgYkbl6vvn7NBMp2CMVRbcu.jpg
1399,Marvin's Room (1996),Drama,/89YFVzS7Unsb9knSKnVZJvGgeAz.jpg
1401,Ghosts of Mississippi (1996),Drama,/gu81MbuLTPbw95xWuDuM7ddcCir.jpg
1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,/wEB1GPT7mQcTNuYT73s72ljjbMF.jpg
1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller,/3hWRdHLv1IR0Ib66NitcsOtialt.jpg
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,/aXAByjBN8UhaYvotqRCwa5MsMGu.jpg
1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,/fYVQRcgnOv998bKEplzrD3faGgt.jpg
1409,Michael (1996),Comedy|Drama|Fantasy|Romance,/oMqCTpOH10ajUn9Y9PlcepeJtb6.jpg
1411,Hamlet (1996),Crime|Drama|Romance,/ilurgUOp6SCl4cuhfjctj1qxlfZ.jpg
1412,Some Mother's Son (1996),Drama,/7db54OfwIgtpOSy25jWAx2gqXP5.jpg
1413,"Whole Wide World, The (1996)",Drama,/ajMk4ueXcOCbxwJjJecltiGhYrn.jpg
1414,Mother (1996),Comedy,/gcR0glDoXejP8gdl5StNacdEAWc.jpg
1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,/meeBmnlkMP8UhrPvZKv83jjhd2E.jpg
1416,Evita (1996),Drama|Musical,/q2uuRK9nq2fk9Azw60jtmuGFRyi.jpg
1417,"Portrait of a Lady, The (1996)",Drama,/v2tN3LKXOlXrL2ZvoGPWGmqkLz7.jpg
1419,Walkabout (1971),Adventure|Drama,/24vooYt5StgtgcQObVr1GHuM5gy.jpg
1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller,/5S469MSJIzb6J0PIsghUn52uzfP.jpg
1423,Hearts and Minds (1996),Drama,
1425,Fierce Creatures (1997),Comedy,/w9ukrspXhjBoPvei47J1VLnF293.jpg
1426,Zeus and Roxanne (1997),Children,/qseuz0wqq0YS6TRzLIiKoKzQTxQ.jpg
1427,Turbulence (1997),Action|Thriller,/gnsxWkxWHPXMOAzXvS7aKMSKP0N.jpg
1428,Angel Baby (1995),Drama,/1IU0pJskxWoP1ZD9XHxyJleJYHg.jpg
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller,/2ojkboS6epiX5dBE0pLPyFE5I6z.jpg
1430,Underworld (1996),Comedy|Thriller,/3kPjFZaGrxalI21CeFUNpNqjXpH.jpg
1431,Beverly Hills Ninja (1997),Action|Comedy,/kAUtHecWe0KS54jNggapnbHBGTI.jpg
1432,Metro (1997),Action|Comedy|Crime|Drama|Thriller,/nvfyHYv1EDpYai5pCGqBeRf3tax.jpg
1437,"Cement Garden, The (1993)",Drama,/7bVAVixfrGcy8SeKElC8t2FynEd.jpg
1438,Dante's Peak (1997),Action|Thriller,/chApdYLprUhuAVpeBXn2Ytytyo6.jpg
1439,Meet Wally Sparks (1997),Comedy,/mD30gucf7NkKNFyqEMEag7l63VO.jpg
1440,Amos & Andrew (1993),Comedy,/vpLTLoe0ZZEMGNiOqmgd7s3eXH9.jpg
1441,Benny & Joon (1993),Comedy|Romance,/rMFkZ7pM6CxfEhdGRJOO0QlFFKR.jpg
1442,Prefontaine (1997),Drama,/3jtG9mgfiZRTRQf19BiUAY6QPN3.jpg
1445,McHale's Navy (1997),Comedy|War,/2whNpCeaf8F4IE9mAXRhaYVGOxd.jpg
1446,Kolya (Kolja) (1996),Comedy|Drama,/fB0cGiEOngfsfyDHXIpFOmEwFgi.jpg
1447,Gridlock'd (1997),Crime,/j8ApQ7sHEeqTAJEPGh6WinKTZJx.jpg
1449,Waiting for Guffman (1996),Comedy,/zuArI6EBpV6mExrvfnyidoOtzdf.jpg
1453,"Beautician and the Beast, The (1997)",Comedy|Romance,/nuR44t7vyMzglf7q4k3vRrSF2X0.jpg
1454,SubUrbia (1997),Comedy|Drama,/7PdRbG09K9JHYyOwwCSn3OdJb0N.jpg
1456,"Pest, The (1997)",Comedy,/rmxgXwRgWJ3Ds9VQX7SDRIGJYvk.jpg
1457,Fools Rush In (1997),Comedy|Drama|Romance,/tcRaMjWoF8K7h1LqOH7FOOLRQ3e.jpg
1458,Touch (1997),Drama|Fantasy|Romance,/4KEkCiId2lhKgSM6sAGSuG9BjdH.jpg
1459,Absolute Power (1997),Mystery|Thriller,/xX9gmwtnTi0Y8WcTF7Jsg9Hdp6W.jpg
1460,That Darn Cat (1997),Children|Comedy|Mystery,/bH2EWFR9FOKp9fAjNgYf9eanivk.jpg
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,/jUOreo2AWDnPuRJsUp6T1i66tUe.jpg
1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,/5POhfNeFPIi4VUNwCTaK85sh98r.jpg
1465,Rosewood (1997),Action|Drama,/5EeTYDXdrpD9mZSSwsrFbqgok9U.jpg
1466,Donnie Brasco (1997),Crime|Drama,/xtKLvpOfARi1XVm8u2FTdhY5Piq.jpg
1468,Booty Call (1997),Comedy|Romance,/xOCLSumGgaZbnf9OWlvr26CxLVD.jpg
1473,Best Men (1997),Action|Comedy|Crime|Drama,/1uIrYOop8isiLXj4ykpdcZ9s0CE.jpg
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,/dOTtdHNmdKaE8GrC6arlZA08o7h.jpg
1475,Kama Sutra: A Tale of Love (1996),Romance,/dwbLcEPIjVISly6DW8GLX8vsZlE.jpg
1476,Private Parts (1997),Comedy|Drama,/8nCc9fhXCVvetlqpxkrCTc9NwOz.jpg
1477,Love Jones (1997),Romance,/ruBMPmpsm9DOmq3YLlfpdEJnMoW.jpg
1479,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller,/k43wPAVeepqzGwP52dKcknQjquj.jpg
1480,Smilla's Sense of Snow (1997),Drama|Thriller,/1G5AaHX7c5fXNoCLFlfdYOr0N3A.jpg
1483,Crash (1996),Drama|Thriller,/5lDENqycd6WMXMPtD9GxWfYh4bq.jpg
1484,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance,/bDmconT9Fj0dnXdV5LaGAxXrVFN.jpg
1485,Liar Liar (1997),Comedy,/p1habYSdC7oD3WygQ5lynU5G5rV.jpg
1487,Selena (1997),Drama|Musical,/j8xX3yBAFOayfSaImgLZPnAcdWz.jpg
1488,"Devil's Own, The (1997)",Action|Drama|Thriller,/7XIxdjhaoDIiv7slEiOhBEzMtqu.jpg
1489,Cats Don't Dance (1997),Animation|Children|Musical,/5Fq3lsn398I5djODa3v8fQW9ssC.jpg
1490,B*A*P*S (1997),Comedy,/yi40NrDfdv8vX0aoWvis3CnCVWj.jpg
1493,Love and Other Catastrophes (1996),Romance,/dhlW5z7HSFZDUIYu85PuPdriY4L.jpg
1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children,/sHgjdRPYduUCaw3Te2CXaWLpBkm.jpg
1496,Anna Karenina (1997),Drama|Romance,/3ICgdNGD3CE2QeAj1g3dzdLGyFb.jpg
1497,Double Team (1997),Action,/4M5fkXYzhjLZdY28ob2iVlh8FgW.jpg
1498,Inventing the Abbotts (1997),Drama|Romance,/ysfD96fF56BEzpktyDWChC8Epgs.jpg
1499,Anaconda (1997),Action|Adventure|Thriller,/wtuBvGph8BnqgfFzIDMaVg5F8GB.jpg
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,/7lQ0MSNQqBTYpXTTZL82u1n95Z3.jpg
1502,Kissed (1996),Drama|Romance,/i2IJDiLbImSNjJdVR7aNwGIMU3e.jpg
1503,8 Heads in a Duffel Bag (1997),Comedy,/2YTPKfqPql9bIpzC3C4hht5s4r4.jpg
1507,Paradise Road (1997),Drama|War,/mEA7Iv1e6HqpSGMfVUdUfYOusNU.jpg
1513,Romy and Michele's High School Reunion (1997),Comedy,/etg1pHDwJfWbr5XeOkVxErjBRld.jpg
1514,Temptress Moon (Feng Yue) (1996),Romance,/o6MCqJzZUyahqX7zyTVrbucBx8g.jpg
1515,Volcano (1997),Action|Drama|Thriller,/5xIjktjXuro7anZ6AR58t5ZYWjQ.jpg
1516,Children of the Revolution (1996),Comedy,/z9w4IMIg0aQQrVh9ikroWBVwgW.jpg
1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy,/5uD4dxNX8JKFjWKYMHyOsqhi5pN.jpg
1518,Breakdown (1997),Action|Thriller,/h6POHvMnoqBVpAFQXCMBoTjru9.jpg
1519,Broken English (1996),Drama,/3kFYm4CZgxLVtmkbIP4BjlhXRsE.jpg
1526,Fathers' Day (1997),Comedy,/834wRxQRbbctFupf8AES7CCeTSM.jpg
1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,/fPtlCO1yQtnoLHOwKtWz7db6RGU.jpg
1529,Nowhere (1997),Comedy|Drama,/9CaVnvBRbzsM7mcJoIMncpHSBBN.jpg
1533,"Promise, The (La promesse) (1996)",Drama,/9OJkbzggKjSGWikpRHyuTHxy2Er.jpg
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,/a3HQNANsAZ3zhKpHeWdznwBmJPF.jpg
1541,Addicted to Love (1997),Comedy|Romance,/sRfuSc6E9GvVaOHdPv4vG3ywfMw.jpg
1542,Brassed Off (1996),Comedy|Drama|Romance,/w1enuNFVSt5xRHRTuw02hDS1S3s.jpg
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,/ahkJNt66Bx2W04BBIHplByVtSaU.jpg
1545,Ponette (1996),Drama,/AaPLbULbjsyjQoWpHeJDbuGSlRu.jpg
1546,Schizopolis (1996),Comedy,/9ASmg9EvWkt90dwW9YKO3NXQk8d.jpg
1547,Shiloh (1997),Children|Drama,/rcgucx2QaFnqlIVLTQUSfi0js4r.jpg
1549,Rough Magic (1995),Drama|Romance,/qbvAwn5XjNq4sn4ruT7nOet7unn.jpg
1550,Trial and Error (1997),Comedy|Romance,/menUTMx04eYe8EYKhJnGYA4gK6Q.jpg
1551,Buddy (1997),Adventure|Children|Drama,/kbf9TnR3j81cRtafGDiGaMdTOz8.jpg
1552,Con Air (1997),Action|Adventure|Thriller,/xPvDtJcD9MYF15QBjIfrxlcddgV.jpg
1554,"Pillow Book, The (1996)",Drama|Romance,/gQlv9t0522IBEOctwJph92amVyG.jpg
1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,/ybyxFABzKIf2t1L4HkTEosg9bGh.jpg
1562,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller,/bsg0mrxUKyJoL4oSGP5mlhEsqp.jpg
1564,For Roseanna (Roseanna's Grave) (1997),Comedy|Drama|Romance,/qaimjcQYua8UjnEJAx6UPjRRc3a.jpg
1565,Head Above Water (1996),Comedy|Thriller,/snbpUmX63bbjko0j0NyugJPHd9b.jpg
1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,/16JPL3c6ET7ibfO35WjjWxCaVmj.jpg
1569,My Best Friend's Wedding (1997),Comedy|Romance,/6SHRBJG4xVQXmjEG25sUelVsxhE.jpg
1571,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance,/eEPlz6vAJm9wCLxiHlTpbNgFYs4.jpg
1572,"Contempt (Mépris, Le) (1963)",Drama,/aQUDdxuWQvXMGzZw0VmvGYrPtk9.jpg
1573,Face/Off (1997),Action|Crime|Drama|Thriller,/aYZDYdiMym5xEkSs4BrJMXFdZ9g.jpg
1574,Fall (1997),Romance,
1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,/uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg
1581,Out to Sea (1997),Comedy,/de3GHQy3TJAVhgF6ys1aWpe5jWK.jpg
1582,Wild America (1997),Adventure|Children,/xUQCSTgzknJbqYwadffETXCtG1t.jpg
1583,"Simple Wish, A (1997)",Children|Fantasy,/cfyJ7yIvNTlz2ooH8iU6r0pxAMj.jpg
1584,Contact (1997),Drama|Sci-Fi,/bCpMIywuNZeWt3i5UMLEIc0VSwM.jpg
1585,Love Serenade (1996),Comedy,/fXBWYmK9MybKhqvmyj57KyFEcq3.jpg
1586,G.I. Jane (1997),Action|Drama,/fLQsesoRPLsioKsRN1mw8vOwdPd.jpg
1587,Conan the Barbarian (1982),Action|Adventure|Fantasy,/qw2A587Ee61IwcSOLNFRhuOACZZ.jpg
1588,George of the Jungle (1997),Children|Comedy,/3ezRDeK5RGvsq1Yui0tYVQhxDdu.jpg
1589,Cop Land (1997),Action|Crime|Drama|Thriller,/qzR7m6kUhsbdid3xRK2jTXjyNmG.jpg
1590,Event Horizon (1997),Horror|Sci-Fi|Thriller,/6b5Kux470PpQkgBdRqE9WtUpYfE.jpg
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,/3svvunKXkhRvEKByGDua1Qu0otq.jpg
1592,Air Bud (1997),Children|Comedy,/kDfzh6QdX2tseTwwyB7lp2RP7iE.jpg
1593,Picture Perfect (1997),Comedy|Romance,/xYnvr4o7GEaA2uyt4Q1ASUI5Obv.jpg
1594,In the Company of Men (1997),Comedy|Drama,/k2nYCJfN7lzz3gu71XxR6YTbUKq.jpg
1596,Career Girls (1997),Drama,/lm8e0VH9XxP7eiaqA1bQNK9PNvM.jpg
1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,/wj0n6gci4EMWRhV9ozCKTgESGdB.jpg
1598,Desperate Measures (1998),Crime|Drama|Thriller,/oOUqXIOoIPMiTuTN7almDNb3ARk.jpg
1599,Steel (1997),Action,/ufA7d5LT2rGj58KaZErPhcMkJ4U.jpg
1600,She's So Lovely (1997),Drama|Romance,/nfwXLVvYNLVzrH99BmtI4z98LhD.jpg
1601,Hoodlum (1997),Crime|Drama|Film-Noir,/hZrwqVXLyxxsNJHVc6bJKSUDkXA.jpg
1602,Leave It to Beaver (1997),Comedy,/zBe7rCrImp9XxSGWTWAmYlPEXeN.jpg
1603,Mimic (1997),Horror|Sci-Fi|Thriller,/2TZn6YRTpbvOtIXRPdYtBLwbDaN.jpg
1604,Money Talks (1997),Action|Comedy,/bN57Rl003E9pYred5kw9Rp8h9Np.jpg
1605,Excess Baggage (1997),Adventure|Romance,/dfKaCA32iSkEQiu37drvIAZWZFz.jpg
1606,Kull the Conqueror (1997),Action|Adventure,/hMIEDTUAX6Clwpm4LpXGp1Lsk9m.jpg
1608,Air Force One (1997),Action|Thriller,/evO1iENjLpUnbwjnt5XK85jRYob.jpg
1609,187 (One Eight Seven) (1997),Drama|Thriller,/rPmmyspi1MZBItSvfx40qwep8ow.jpg
1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,/iB2ZjHoyXw8BWaQdDFgaBmlXkgK.jpg
1611,My Own Private Idaho (1991),Drama|Romance,/uJY5RGgU1DMTpxFjJ4ccaUzJH2C.jpg
1612,"Kiss Me, Guido (1997)",Comedy,/3aFhsB4ez8ViUofXMaSI9k7bT1m.jpg
1613,Star Maps (1997),Drama,/jXt9Ww1pMKcS1n1uGg7QuGFVaCT.jpg
1614,In & Out (1997),Comedy,/xf06EVsKA2wI5TUpozGmHw4Phrs.jpg
1615,"Edge, The (1997)",Adventure|Drama,/fvokkKZuhMosdpABHduMdOdIDkp.jpg
1616,"Peacemaker, The (1997)",Action|Thriller|War,/hc3p6pvIrfO4AmrVLb6qTviOwW2.jpg
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,/6w1tl5bvnMVc8qenSwqUPFF4MKr.jpg
1619,Seven Years in Tibet (1997),Adventure|Drama|War,/5euQXAgJ34TdUFl1t3O6Jw2lJAs.jpg
1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,/25h5I3E3ydhazsPDnscWHivq5pn.jpg
1621,Soul Food (1997),Drama,/n5vlwMpNMNPCvP2zvgJlXe5OowP.jpg
1623,Wishmaster (1997),Horror,/t7rep7SCqiy4COUsq2cOcdQwzU0.jpg
1624,"Thousand Acres, A (1997)",Drama,/p7tsW4oUi7hHbpNtFZdMQEBj42g.jpg
1625,"Game, The (1997)",Drama|Mystery|Thriller,/4UOa079915QjiTA2u5hT2yKVgUu.jpg
1626,Fire Down Below (1997),Action|Drama|Thriller,/nflONy2WMEui7uCGCAtkD1r9vnl.jpg
1627,U Turn (1997),Crime|Drama|Mystery,/hrEbK7mwVz51mtbF7mRbC134aZt.jpg
1629,"MatchMaker, The (1997)",Comedy|Romance,/3TlW75w0Lo4uT6l8WRf3pdxbHHs.jpg
1631,"Assignment, The (1997)",Action|Thriller,/lhuV5cvxFhUrB6F4smVZGmdSwbT.jpg
1633,Ulee's Gold (1997),Drama,/uGoXXAGHhjdDzHmt8PkYKfSwqu3.jpg
1635,"Ice Storm, The (1997)",Drama,/3a6uLta7K8Dzojps4RoJAPHD0km.jpg
1639,Chasing Amy (1997),Comedy|Drama|Romance,/eFhPqkNmRDfRHyQiUzUdoQjpwgh.jpg
1641,"Full Monty, The (1997)",Comedy|Drama,/xkMiZv2FPrhIAtxvEcN1jAbkHRY.jpg
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,/uCWcDTik7uyrDwaIIwFGvkHBrrn.jpg
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,/evlNi0DTvG1oR40I1SOiTKQlQLE.jpg
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,/7OfTWTQEvPcwPrOdeLH0F3h6GRZ.jpg
1645,The Devil's Advocate (1997),Drama|Mystery|Thriller,/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg
1646,RocketMan (a.k.a. Rocket Man) (1997),Children|Comedy|Romance|Sci-Fi,/zHjEmtxxxfW4QyZyvUD0YBq1rX.jpg
1647,Playing God (1997),Crime|Drama|Thriller,/gbxfRpEIpUfMVEv9M5TTGFGNHMt.jpg
1648,"House of Yes, The (1997)",Comedy|Drama,/kCx1u3MDt7FwTTo5qihmwfePu0y.jpg
1649,"Fast, Cheap & Out of Control (1997)",Documentary,/p7NUwjcPeKRs74sTkwRXdO0v4o3.jpg
1650,Washington Square (1997),Drama,/3LIn7bskDwsmyxMWTNWRIPSCm2X.jpg
1652,Year of the Horse (1997),Documentary,/24cggjDaHFt3eQh4VI59cjosQP8.jpg
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,/eSKr5Fl1MEC7zpAXaLWBWSBjgJq.jpg
1654,FairyTale: A True Story (1997),Children|Drama|Fantasy,/yrssP4MkqtIJSBmpVxknhHhVglp.jpg
1655,Phantoms (1998),Drama|Horror|Thriller,/yu6deVz7U1i6bm1SnxSs1UEVFk0.jpg
1656,Swept from the Sea (1997),Drama|Romance,/w5Or62J6mF099MQcn0Cq8ycIfqB.jpg
1658,"Life Less Ordinary, A (1997)",Romance|Thriller,/tk7WNEwLZepFU2yPIIkRuQOO0Q9.jpg
1659,Hurricane Streets (1997),Drama,/kI8WAtPfjiPygfdKcwYJUkMZyh4.jpg
1660,Eve's Bayou (1997),Drama,/33yTPcGSv7eo3FVlb7XKACHl1M8.jpg
1661,Switchback (1997),Crime|Mystery|Thriller,/elEHm8d9yHYv1ua3hyukPZQjpGi.jpg
1662,Gang Related (1997),Crime,/Hdn9cF35UZKRoWpIWGHa5rIBKP.jpg
1663,Stripes (1981),Comedy|War,/vP8tPOgmJSNOh4bpOv1bFjid3rZ.jpg
1665,Bean (1997),Comedy,/4WSg1OOCI1KxsJODyptv1zGKA8K.jpg
1667,Mad City (1997),Action|Drama,/wXb9KGqxyrAHNygRRI1HW1BhcU.jpg
1670,Welcome to Sarajevo (1997),Drama|War,/Agzb4LcgSR7E6WSl2SgRTEyvghR.jpg
1671,Deceiver (1997),Crime|Drama|Thriller,/fRYM5Oim8KtawciAr9gpX5EZinc.jpg
1672,"Rainmaker, The (1997)",Drama,/cDQVS47ZiA3TsoIU6iTWhgZikoc.jpg
1673,Boogie Nights (1997),Drama,/wnE24UPCPQsQnbBOu4zVE2qaDNm.jpg
1674,Witness (1985),Drama|Romance|Thriller,/cyIpQVMkLG8o5yOJGm7JqSS3GGm.jpg
1675,Incognito (1997),Crime|Thriller,/1oqfg2IBGNFAFylDK56NXo558y2.jpg
1676,Starship Troopers (1997),Action|Sci-Fi,/cxCmv23O7p3hyHwqoktHYkZcGsY.jpg
1677,Critical Care (1997),Comedy|Drama,/p4UPT3vvdKHsv6PbhvvtFm8w5Zx.jpg
1678,"Joy Luck Club, The (1993)",Drama|Romance,/7h1zW8SEgSrB98L1ir03PocAuTH.jpg
1679,Chairman of the Board (1998),Comedy,/bv7IQwtlk6B30apWbxNSP4FeZww.jpg
1680,Sliding Doors (1998),Drama|Romance,/s8VOVTywXZIIHqdEjkCZziH0ebq.jpg
1681,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy,/7RwrgBy5pl9e6l2JPsfA5OopKz6.jpg
1682,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,/jW8w2QZnCSRblYWPc5FKAkS1cal.jpg
1683,"Wings of the Dove, The (1997)",Drama|Romance,/eb1ZnIEC8LMmMgwD2fIAmQOkcd.jpg
1684,Mrs. Dalloway (1997),Drama|Romance,/pJwwLR19UdmyNVnnbWWJAIqHtfv.jpg
1685,"I Love You, I Love You Not (1996)",Drama|Romance,/aesZ94JtQFiVdvNFNbO5CSeWms2.jpg
1686,Red Corner (1997),Crime|Thriller,/fpn2XC2Xz2kRbT70uiQLssjzixx.jpg
1687,"Jackal, The (1997)",Action|Thriller,/wkLF73oenC1n1DDKKU7oyLKVcMa.jpg
1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical,/3qbAX0cltrlbCXpgMmuv0LLrfp8.jpg
1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller,/bVmIpbKjmYxCbTEs6DuXHdJ4ol0.jpg
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,/kzslFL1n01WI5lEcYzFSUi3Quik.jpg
1693,Amistad (1997),Drama|Mystery,/zT5z9icgcXdaeHPgSHOjtrnPFa9.jpg
1694,"Apostle, The (1997)",Drama,/lyQhjId4JtenytFqyNEQTOUB4tP.jpg
1695,Artemisia (1997),Drama,/2ctBXqVmXq0ZjqIj6m4KFtW9Cyb.jpg
1696,Bent (1997),Drama|War,/zIH22c5vqvPSHialaNH13tjNNCZ.jpg
1699,"Butcher Boy, The (1997)",Comedy|Drama,/f6IlMNPHW2v9EiL9iCSYs0yQCR9.jpg
1701,Deconstructing Harry (1997),Comedy|Drama,/2ZkTBt5wunAIIEx6UFtxxLdzkKM.jpg
1702,Flubber (1997),Children|Comedy|Fantasy,/bnKvk04icAyCO1KjqhsaEXBO9aJ.jpg
1703,For Richer or Poorer (1997),Comedy,/tPjqY9Qp5WOIBFKnyEpMBVwGr01.jpg
1704,Good Will Hunting (1997),Drama|Romance,/ylagLHIbG0F1blqSFqY6pa56Omr.jpg
1707,Home Alone 3 (1997),Children|Comedy,/uiOXO8azRu5s2DKSYDZNIhqYh3d.jpg
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery,/wjOZQfffXsNCV18vrXHLm8XUbPn.jpg
1713,Mouse Hunt (1997),Children|Comedy,/brQDjRUVlrgYhth1dJMCuxOPWxA.jpg
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,/mumarnp1ZBHFdmt2q6x9ELuC3x0.jpg
1718,Stranger in the House (1997),Thriller,/5ZMxSrZuUV54fzf9qOw0GeItux4.jpg
1719,"Sweet Hereafter, The (1997)",Drama,/gJy7LMq4b5qO5fsSUSoBgm24BHf.jpg
1721,Titanic (1997),Drama|Romance,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg
1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller,/yEhv6K79FAvBj5zUAqYs9rRgvfO.jpg
1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,/piVzOuKFLHNGLxnjwNtibC26lTy.jpg
1727,"Horse Whisperer, The (1998)",Drama|Romance,/1Ptdh2fdA5xpH5Zj8AQUAp9Tdoa.jpg
1729,Jackie Brown (1997),Crime|Drama|Thriller,/ewbLUXvm4riZL0aepy90o0vMesn.jpg
1730,Kundun (1997),Drama,/yvdFRDoQIQ5PBk4u8x8gJT8NJAw.jpg
1731,Mr. Magoo (1997),Comedy,/7ng43Co4ZjEcxU5RVXtUJyfAhej.jpg
1732,"Big Lebowski, The (1998)",Comedy|Crime,/d4J7GotCjvDJBAYayZBTc5nLbbP.jpg
1733,Afterglow (1997),Drama|Romance,/l1oF4ef36A4EuJFtSZ4X2mXfT03.jpg
1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,/qtykE5eh2miLW7DMqZRmhGrrGCW.jpg
1735,Great Expectations (1998),Drama|Romance,/gaYBDBEldgpTwWIXaqt9HlB4YH0.jpg
1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children|Comedy,/sila92nR077PewMfvlipccoVWAJ.jpg
1746,Senseless (1998),Comedy,/2htbRUggkXqaWFsYiK4bavgjGgw.jpg
1747,Wag the Dog (1997),Comedy,/kAwOj7t8ZeaniTFtLWVSKO79JxX.jpg
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,/4WRQwCnM70ddDaYmH4QBz01kB11.jpg
1752,Hard Rain (1998),Action|Crime|Thriller,/hhG5ppaEQIV83GbUVfPlBMDFvVu.jpg
1753,Half Baked (1998),Comedy,/Av6YUEFndJO73zSRP0sb42XopVx.jpg
